datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature
2025-10-30T20:45:00,53.6919153734064,-43.61891451624268,,,0.72,3.28,0.06,0.04,79.81,104.68,68,10.69,6.42
2025-10-30T20:44:59,11.280423572765997,-75.04936644353302,CO,Puerto Colombia,1.93,2.65,3.67,2.37,18.75,101.81,70,1.67,29.73
2025-10-30T20:44:58,38.710266401640496,64.49884241700414,TM,Saýat,41.14,130.69,1.6,0.31,67.34,251.59,33,1.11,15.34
2025-10-30T20:44:57,-72.44176053759246,163.61248435257818,,,0.5,0.5,0.0,0.0,48.89,59.27,69,2.48,-23.03
2025-10-30T20:44:56,20.328130581811067,55.619706447371016,OM,Muḩāfaz̧at al Wusţá,62.18,195.74,0.45,0.5,75.52,135.84,25,4.16,27.08
2025-10-30T20:44:55,42.60333885259567,26.07664301767639,BG,Korten,8.92,11.54,8.59,0.34,44.47,161.47,75,0.91,8.17
2025-10-30T20:44:54,86.7573727291161,-142.079282065728,,,0.5,1.16,0.01,0.08,65.53,120.09,96,6.67,-11.27
2025-10-30T20:44:53,59.42378391262102,-28.788855067970218,,,1.35,7.41,0.04,0.09,89.39,100.4,60,16.48,5.14
2025-10-30T20:44:52,-65.42283349438641,4.203371747759775,,,0.5,0.5,0.0,0.02,37.23,68.24,97,0.99,-12.83
2025-10-30T20:44:51,73.50345284252762,68.37365514953447,,,0.73,1.52,0.03,0.02,84.03,108.56,67,4.72,-0.31
2025-10-30T20:44:50,-16.0323005073016,58.00927007459998,,,2.39,11.21,0.03,0.23,56.42,73.55,81,6.45,24.53
2025-10-30T20:44:49,67.70022559370236,-78.98153610942045,,,0.5,1.72,0.02,0.04,74.66,107.15,77,5.86,-1.44
2025-10-30T20:44:48,-83.00068111713144,-140.59723454273185,,,0.5,0.5,0.0,0.0,43.8,67.06,85,3.55,-14.8
2025-10-30T20:44:46,-7.230815880269006,-68.11865096893905,BR,Pauini,0.5,0.5,0.06,0.01,5.41,109.26,94,0.4,23.68
2025-10-30T20:44:45,24.915541921259944,19.84257634559458,,,21.84,91.68,0.05,0.12,59.41,93.47,33,3.4,20.97
2025-10-30T20:44:44,-46.817576570499696,29.839213998767946,,,1.39,3.73,0.01,0.15,44.37,63.95,88,15.55,6.72
2025-10-30T20:44:43,-43.73702127942868,25.68609807832334,,,2.5,11.52,0.02,0.32,51.25,64.23,81,13.75,10.87
2025-10-30T20:44:42,58.89713481677532,60.783031624707945,RU,Verkhotur'ye,3.16,3.76,15.16,7.07,28.73,195.8,94,2.05,4.73
2025-10-30T20:44:41,4.4104085835762845,83.49618153423745,,,1.36,5.97,0.04,0.05,29.84,85.43,78,2.94,27.69
2025-10-30T20:44:40,-48.509232182234726,-74.65817551929135,,,0.5,0.68,0.01,0.05,39.6,67.38,83,3.44,4.95
2025-10-30T20:44:39,-49.84700461065835,-139.46371778156714,,,0.76,2.82,0.01,0.1,52.46,66.33,81,8.22,7.92
2025-10-30T20:44:38,-8.656215540785055,-76.3560175034308,PE,Uchiza,4.31,6.62,0.24,1.01,30.92,92.25,66,1.66,27.73
2025-10-30T20:44:37,2.061519157364657,164.9939800603338,,,0.73,1.35,0.0,0.03,34.0,71.67,77,3.77,27.59
2025-10-30T20:44:36,39.49112446548281,106.56117757025913,CN,Wuda,46.23,167.18,8.74,1.08,40.23,147.19,50,5.21,5.12
2025-10-30T20:44:35,60.89900946682829,-134.07830275656733,CA,Whitehorse,0.5,0.5,0.68,0.03,64.99,94.07,83,2.77,-1.61
2025-10-30T20:44:34,15.593471914024647,46.927730377349235,YE,Al Mafud,32.54,97.21,0.94,3.05,83.72,103.19,16,3.04,22.43
2025-10-30T20:44:33,17.768930629353534,-138.85684861411542,,,3.54,16.08,0.02,0.12,66.19,91.5,78,8.8,24.29
2025-10-30T20:44:32,64.88161022039893,114.77910848965683,,,0.5,0.5,0.07,0.01,59.75,113.94,97,1.36,-14.23
2025-10-30T20:44:31,7.177205214364093,-27.814836818034394,,,0.5,0.88,0.33,0.07,28.67,119.41,78,4.25,27.19
2025-10-30T20:44:30,65.93595076743074,51.17057927037564,RU,Ust-Tsilma,0.5,0.5,0.52,0.0,20.13,154.26,99,1.72,0.45
2025-10-30T20:44:29,-79.49567279386027,54.10876999724297,,,0.5,0.5,0.0,0.0,27.06,48.56,100,3.64,-34.37
2025-10-30T20:44:28,7.448742175923428,-111.7820904382057,,,2.58,11.75,0.01,0.19,33.19,79.12,83,7.92,25.86
2025-10-30T20:44:27,-51.493169108822634,-119.33281489251442,,,1.67,9.07,0.01,0.19,47.36,66.69,86,9.26,6.44
2025-10-30T20:44:26,1.8396417010264798,18.69797648597398,CG,Impfondo,0.5,0.5,0.05,0.01,3.87,105.92,98,0.79,20.73
2025-10-30T20:44:25,-25.274031698027727,41.37479186293072,,,4.65,25.77,0.07,0.57,51.02,68.54,87,11.63,22.65
2025-10-30T20:44:24,1.8410194180549126,35.48634330520102,UG,Amudat,23.76,35.25,7.55,0.55,7.66,529.17,63,1.18,25.38
2025-10-30T20:44:23,-25.288467849347825,177.60080444348074,,,2.67,9.62,0.04,0.13,20.55,72.47,86,2.93,23.79
2025-10-30T20:44:22,83.42398125449796,-11.845243662695509,,,0.5,0.6,0.0,0.03,76.04,112.8,97,1.9,-12.43
2025-10-30T20:44:21,-37.569201323145954,54.15768160021926,,,1.19,5.89,0.01,0.15,46.47,66.54,63,14.93,10.46
2025-10-30T20:44:19,5.852836346968033,-96.39005928155268,,,1.98,8.61,0.01,0.11,27.82,77.47,81,6.52,25.76
2025-10-30T20:44:18,83.54749331360784,-23.545345973895735,,,0.5,0.5,0.0,0.0,64.16,111.88,100,2.96,-22.37
2025-10-30T20:44:17,-82.44542452518942,-54.63011706528445,,,0.5,0.5,0.0,0.0,39.04,61.87,82,1.13,-16.26
2025-10-30T20:44:16,-57.82269085230469,102.82121680958221,,,0.5,0.71,0.01,0.07,45.46,68.63,87,8.22,-1.46
2025-10-30T20:44:15,-0.8520399752109427,-152.62706606560067,,,2.29,11.4,0.01,0.16,50.74,75.72,75,7.7,25.42
2025-10-30T20:44:14,49.82538395462936,131.0986746896853,RU,Talakan,4.18,5.01,4.28,4.46,53.72,146.2,90,1.86,-5.95
2025-10-30T20:44:13,7.157327961567091,8.316959561055427,NG,Aliade,104.45,163.07,9.94,2.93,7.83,1697.89,80,2.48,25.14
2025-10-30T20:44:12,51.09082919144541,161.55362738038184,,,0.5,1.46,0.22,0.3,94.29,116.46,64,11.35,5.04
2025-10-30T20:44:11,7.3603787031169645,120.92230756731783,PH,Labuan,1.77,3.21,0.12,0.1,46.23,133.85,81,3.33,26.89
2025-10-30T20:44:10,-62.99490361191711,-139.47016074964586,,,0.5,1.71,0.0,0.13,42.48,66.57,69,9.86,-1.47
2025-10-30T20:44:09,-33.50321690350028,-126.40380936215769,,,1.22,5.55,0.02,0.14,59.21,66.39,62,4.45,16.85
2025-10-30T20:44:08,2.0567115530851936,-116.47656498055164,,,3.43,15.51,0.01,0.16,42.38,76.75,84,7.21,22.36
2025-10-30T20:44:07,-62.33468902088174,-163.46887328694868,,,0.5,0.5,0.0,0.06,47.63,68.06,76,7.62,-4.14
2025-10-30T20:44:06,9.781675557435321,-71.64739264811433,VE,Lagunillas,2.09,2.13,2.04,0.13,46.06,214.6,66,2.7,29.87
2025-10-30T20:44:05,89.49088671068682,130.83269141438666,,,0.5,1.07,0.0,0.06,78.01,110.79,93,6.39,-12.94
2025-10-30T20:44:04,-27.17207070157906,-42.087073728898275,,,1.99,8.72,0.04,0.09,56.59,66.48,74,7.58,19.86
2025-10-30T20:44:03,14.739888559857064,40.64942614964647,ER,Adi Keyh,52.07,143.84,0.75,0.94,82.05,156.75,59,4.08,28.88
2025-10-30T20:44:02,-31.744175208840424,-30.566816290191042,,,2.58,6.09,0.03,0.11,50.98,66.57,92,11.01,18.66
2025-10-30T20:44:01,37.69672881598642,-20.79613693611003,,,1.21,4.03,0.26,0.12,89.23,97.11,69,10.45,20.74
2025-10-30T20:44:00,-53.93692888445882,166.5477041310371,,,0.5,1.58,0.0,0.06,49.52,67.23,57,12.92,2.73
2025-10-30T20:43:59,-64.12680789615354,168.9880767000688,,,0.59,0.99,0.01,0.12,40.92,71.09,89,4.14,-11.82
2025-10-30T20:43:58,-80.2120745154509,-150.69086428740906,,,0.5,0.5,0.0,0.0,40.72,67.2,87,2.19,-12.15
2025-10-30T20:43:57,36.13601091486137,110.97165656493786,CN,Changning,132.64,156.25,42.04,8.19,14.19,592.73,60,3.01,6.85
2025-10-30T20:43:56,-5.144167257439747,-175.39043042402875,,,1.24,4.29,0.01,0.09,41.19,67.77,72,5.5,27.53
2025-10-30T20:43:55,61.35584698512778,70.57368102306688,RU,Seliyarovo,6.98,7.22,0.97,0.12,38.45,131.65,97,4.08,4.55
2025-10-30T20:43:54,-63.40864837456053,-23.53709763336522,,,1.78,2.16,0.01,0.14,40.06,66.64,95,7.21,-0.53
2025-10-30T20:43:52,19.650429681829067,66.43263484996052,,,11.09,18.26,0.19,0.31,104.37,234.26,90,14.62,26.03
2025-10-30T20:43:51,30.380036457752666,91.9539942884237,CN,Lhasa,7.27,8.09,6.57,2.79,31.68,134.43,97,2.07,-5.63
2025-10-30T20:43:50,49.97745993136124,108.45014249976487,RU,Krasnyy Chikoy,0.5,0.5,0.33,0.82,82.05,98.04,62,2.59,-2.76
2025-10-30T20:43:49,22.260183168565604,-153.40213957881565,,,1.13,3.97,0.03,0.06,68.28,87.7,77,6.23,25.12
2025-10-30T20:43:48,-7.70402578323224,-99.25568664770257,,,2.48,11.72,0.01,0.18,61.59,70.15,75,7.03,22.12
2025-10-30T20:43:47,34.42202973923425,-128.97682869763293,,,3.2,12.65,0.27,0.52,96.34,93.41,74,6.27,17.83
2025-10-30T20:43:46,-28.653689398198892,178.1489797811671,,,2.9,5.5,0.1,0.18,15.83,70.48,94,4.61,21.29
2025-10-30T20:43:45,-46.54804544247162,-12.053112825276827,,,0.54,1.89,0.01,0.14,44.98,69.84,73,7.68,2.8
2025-10-30T20:43:44,-38.45954966042237,-37.922479012818485,,,0.5,1.15,0.02,0.06,46.63,65.4,84,11.48,11.47
2025-10-30T20:43:43,82.30921025315331,-25.078567682774718,,,0.5,0.5,0.0,0.0,92.2,107.47,94,3.55,-25.72
2025-10-30T20:43:42,31.39045002672843,-36.70228159047505,,,1.1,3.06,0.09,0.07,50.6,111.69,82,8.9,24.01
2025-10-30T20:43:41,-6.096972979461015,17.91122769361928,CD,Kasongo-Lunda,1.7,2.54,0.64,0.16,8.83,142.17,98,1.62,19.66
2025-10-30T20:43:40,-37.476537895341934,77.6808947695913,,,1.43,6.5,0.02,0.12,55.56,65.22,68,6.91,12.69
2025-10-30T20:43:39,71.44776529467066,-6.995737705478007,SJ,Olonkinbyen,0.5,0.57,0.02,0.02,88.34,104.49,67,3.97,1.74
2025-10-30T20:43:38,-48.18552095462762,-92.99321199768775,,,5.01,12.58,0.01,0.23,49.35,68.84,95,10.51,7.44
2025-10-30T20:43:37,18.965918387257602,-118.46192276564958,,,4.76,14.37,0.02,0.06,71.54,88.49,74,1.93,23.39
2025-10-30T20:43:36,-13.490945774914707,-176.72797678652472,WF,Wallis et Futuna,3.35,10.71,0.01,0.19,37.04,72.26,81,7.88,27.37
2025-10-30T20:43:35,9.134733138743826,171.2764033482901,MH,Taroa,0.5,0.5,0.01,0.01,13.6,74.66,88,6.31,25.69
2025-10-30T20:43:34,-55.225765056148774,-169.51483281554542,,,0.51,2.84,0.0,0.09,45.79,63.94,68,13.77,4.43
2025-10-30T20:43:33,-21.491345062546046,61.65135872680551,,,1.23,4.31,0.03,0.11,66.07,70.72,79,4.14,22.76
2025-10-30T20:43:32,-16.950741982017774,-16.75942684673595,,,1.4,5.4,0.03,0.07,50.77,69.67,78,8.27,21.41
2025-10-30T20:43:31,47.05991950857248,-20.2433848259719,,,0.61,2.67,0.16,0.09,86.97,95.86,61,11.89,13.77
2025-10-30T20:43:30,-6.703804049884539,-149.92143640164105,,,2.58,14.5,0.0,0.17,64.73,61.92,71,7.42,26.42
2025-10-30T20:43:29,78.71725943218163,-119.92772797040425,,,0.5,0.52,0.0,0.01,71.77,109.92,100,1.99,-19.41
2025-10-30T20:43:28,-17.289249280673857,-119.10733261299575,,,1.78,5.35,0.01,0.12,51.81,67.96,71,6.45,24.12
2025-10-30T20:43:27,-21.00708325383964,65.75328404432892,,,1.41,5.07,0.02,0.17,71.35,69.73,71,4.24,22.65
2025-10-30T20:43:26,-89.07046949959273,21.60879867430745,,,0.0,0.0,0.0,0.0,0.0,0.0,89,7.7,-34.83
2025-10-30T20:43:25,-15.19937714916567,162.7553031044422,,,2.0,4.68,0.02,0.17,21.42,69.01,82,5.38,27.5
2025-10-30T20:43:23,12.356675541492152,141.66215736415444,,,1.02,2.93,0.12,0.1,11.69,76.22,75,6.92,28.42
2025-10-30T20:43:22,4.852355441336812,38.50640373714691,ET,Yabēlo,0.63,2.69,0.18,0.01,29.31,90.56,85,1.9,18.5
2025-10-30T20:43:21,58.93830033032634,-40.047673292770696,,,0.51,2.33,0.04,0.03,88.93,103.75,90,3.04,4.26
2025-10-30T20:43:20,-74.32070858580747,91.27320690811177,,,0.5,0.5,0.0,0.0,29.29,51.47,78,5.83,-44.31
2025-10-30T20:43:19,9.826098686375616,-46.86780329554796,,,2.77,4.89,0.05,0.07,43.84,128.91,74,8.95,28.29
2025-10-30T20:43:18,53.965151542785975,-139.60305495707559,,,2.81,5.49,0.24,0.54,86.1,92.89,90,25.43,10.9
2025-10-30T20:43:17,-69.22906408809799,-175.18033009363106,,,1.06,4.08,0.0,0.25,36.59,67.66,89,9.52,-10.14
2025-10-30T20:43:16,81.54154403961488,-11.273667507891076,,,0.5,1.72,0.0,0.04,76.79,109.46,99,9.31,-15.87
2025-10-30T20:43:15,39.61445741796149,-143.46140483863073,,,4.33,18.45,0.17,0.34,72.74,82.91,90,16.64,19.53
2025-10-30T20:43:14,25.566195126285976,-172.2341358989096,,,2.22,6.66,0.06,0.08,81.32,88.84,68,6.61,25.84
2025-10-30T20:43:13,4.964958297908154,109.56461227505139,,,13.82,16.67,0.38,0.38,58.5,185.15,72,1.38,28.35
2025-10-30T20:43:12,14.336555787131516,-164.852813998508,,,1.9,5.14,0.01,0.07,52.2,83.41,82,8.28,26.36
2025-10-30T20:43:11,69.30198827784665,-174.80195254975902,,,0.5,1.54,0.01,0.08,80.17,114.29,87,9.02,-5.37
2025-10-30T20:43:10,81.67826650354326,10.934413049118746,,,0.5,0.5,0.03,0.01,71.37,112.54,94,7.31,-5.26
2025-10-30T20:43:09,89.85657212394415,-30.09815688213189,,,0.5,0.5,0.0,0.04,79.66,110.32,92,6.42,-12.2
2025-10-30T20:43:08,56.97652586112687,43.52429321956359,RU,Martynovo,2.89,3.21,21.95,0.21,5.21,176.85,89,1.32,2.71
2025-10-30T20:43:07,7.28104337452487,-69.98957981964945,VE,Elorza,0.5,0.5,0.21,0.01,9.07,109.47,75,1.05,29.31
2025-10-30T20:43:06,83.65848175449025,-29.74914595587427,,,0.5,0.5,0.0,0.0,73.75,105.3,97,1.69,-20.26
2025-10-30T20:43:05,11.866509627311089,48.91171636030029,SO,El Ad,36.5,74.0,0.32,0.25,69.87,121.89,63,4.82,28.43
2025-10-30T20:43:04,-66.35047971239528,135.9214057541937,,,0.5,0.5,0.0,0.0,43.42,59.25,55,7.93,-12.98
2025-10-30T20:43:03,17.899845906413788,-156.628766007287,,,2.11,9.33,0.02,0.08,67.27,85.59,78,9.53,25.42
2025-10-30T20:43:01,-6.571898665010309,35.03157957126342,TZ,Tanzania,7.72,9.09,0.91,0.18,54.47,152.01,51,2.69,23.37
2025-10-30T20:43:00,30.653382932727865,2.871577678358932,DZ,El Goléa,19.62,76.4,0.36,0.09,65.61,98.02,38,2.06,24.94
2025-10-30T20:42:59,3.980577428345711,-123.02640120751985,,,3.83,13.41,0.0,0.2,31.12,80.73,85,7.16,24.66
2025-10-30T20:42:58,-77.26499905735336,135.31232372507242,,,0.5,0.5,0.0,0.0,34.21,55.17,88,8.01,-37.33
2025-10-30T20:42:57,-23.724078967055902,-157.82478269065092,,,2.35,7.94,0.01,0.1,43.23,75.46,89,7.3,22.12
2025-10-30T20:42:56,-3.5244226002916434,-122.89225468044563,,,2.73,12.4,0.01,0.16,47.3,71.69,76,7.6,23.78
2025-10-30T20:42:55,12.032110094705544,-24.04671814899558,,,30.27,141.31,0.17,0.24,55.34,99.96,71,5.36,27.43
2025-10-30T20:42:54,-34.87018815405656,108.77338949377878,,,3.08,7.08,0.02,0.25,50.45,69.23,89,15.67,15.89
2025-10-30T20:42:53,-72.88369098092366,-72.56345285766868,,,0.5,0.5,0.0,0.0,36.24,68.61,90,4.46,-9.45
2025-10-30T20:42:52,74.18995886119916,72.0528947526646,,,2.93,11.28,0.02,0.01,77.96,114.42,60,3.82,-0.83
2025-10-30T20:42:51,-71.5214647561025,93.27760518926254,,,0.5,0.5,0.0,0.0,40.05,51.55,72,10.14,-38.49
2025-10-30T20:42:50,41.830856177960015,-117.52523028240014,US,Humboldt,1.66,3.73,0.53,0.35,82.42,90.0,42,1.57,8.59
2025-10-30T20:42:49,-17.55746258846588,-173.1519946351959,,,3.81,12.86,0.01,0.17,44.57,71.75,79,9.1,25.86
2025-10-30T20:42:48,48.97934096079629,64.73620621302203,KZ,-,51.8,174.4,0.34,0.24,73.02,129.24,66,5.99,10.65
2025-10-30T20:42:47,17.803205515981162,-12.104285517061356,MR,Tidjikja,61.63,258.97,0.22,0.12,48.76,108.33,10,4.53,33.27
2025-10-30T20:42:46,27.139838513439443,-100.42080560059088,MX,Lampazos de Naranjo,7.2,11.32,3.54,13.64,113.94,184.46,13,4.48,23.94
2025-10-30T20:42:45,13.983586834346454,-49.60317455781242,,,5.26,11.77,0.03,0.1,49.05,125.97,78,8.21,27.62
2025-10-30T20:42:44,89.66596121354266,-82.59710036700525,,,0.5,0.52,0.0,0.06,65.49,111.04,93,6.04,-12.15
2025-10-30T20:42:43,-48.85499196721722,-176.79715305499667,,,0.59,2.94,0.0,0.08,44.03,65.84,67,12.63,6.84
2025-10-30T20:42:42,81.33905235393027,-167.63080241180165,,,0.5,0.57,0.01,0.06,78.19,111.45,96,3.59,-11.25
2025-10-30T20:42:41,25.187522181133133,-59.676432682831106,,,1.57,5.78,0.14,0.15,35.5,109.37,85,6.17,27.13
2025-10-30T20:42:40,67.0669374536856,-41.65502106200208,,,0.5,0.5,0.01,0.0,69.61,86.65,100,3.29,-28.16
2025-10-30T20:42:39,29.14786074206478,153.07188593248583,,,1.66,4.8,0.1,0.09,48.51,84.58,82,9.43,25.81
2025-10-30T20:42:38,0.5222947835604259,83.45482014321959,,,0.5,1.11,0.02,0.02,21.0,82.25,71,2.14,27.63
2025-10-30T20:42:37,-15.593837428732016,-130.72553736197256,,,0.65,3.16,0.01,0.08,57.67,71.82,74,6.87,24.93
2025-10-30T20:42:36,-22.978429846919553,-97.01180133369708,,,1.22,5.7,0.01,0.15,63.11,73.63,77,7.85,19.57
2025-10-30T20:42:34,65.45602085319913,141.78800835138844,RU,Ust-Nera,0.5,0.5,0.92,0.19,61.84,133.51,82,2.31,-28.45
2025-10-30T20:42:33,-58.1295804107244,9.238105600557788,,,0.5,0.5,0.0,0.03,41.49,65.61,96,5.45,-4.05
2025-10-30T20:42:32,29.040899201212966,-154.6805796058945,,,0.54,1.28,0.06,0.04,66.35,88.98,78,3.02,23.63
2025-10-30T20:42:31,-65.96939874807944,-144.44859755707276,,,0.5,1.93,0.0,0.14,41.93,67.87,80,9.09,-7.23
2025-10-30T20:42:30,-78.02672745498207,-24.841367318054722,,,0.5,0.5,0.0,0.0,36.62,62.49,75,3.74,-22.85
2025-10-30T20:42:29,0.7583388733271903,112.04467000695797,MY,Kampong Tengah,6.67,7.3,1.28,0.27,7.52,143.45,96,1.24,24.58
2025-10-30T20:42:28,-73.80579850417014,32.74426586049651,,,0.5,0.5,0.0,0.0,30.91,49.5,84,9.8,-26.55
2025-10-30T20:42:27,-21.922616573520187,7.7460082291650565,,,2.65,11.68,0.03,0.29,63.92,72.38,82,6.91,16.68
2025-10-30T20:42:26,-40.22120054475431,179.64664471981922,,,1.28,5.33,0.07,0.21,47.96,66.72,69,10.35,13.16
2025-10-30T20:42:25,-49.4765651442819,-156.19864674819885,,,1.17,5.85,0.01,0.11,47.44,65.99,86,13.08,9.26
2025-10-30T20:42:24,7.774185937485342,51.26774852931871,,,6.63,17.23,0.07,0.14,48.32,96.06,68,5.11,26.41
2025-10-30T20:42:23,-33.43618360644209,-29.601096289855178,,,2.99,8.28,0.03,0.14,44.01,64.31,94,10.2,17.02
2025-10-30T20:42:22,-28.280433373070224,81.5316405719376,,,2.5,6.71,0.04,0.18,41.49,71.28,75,3.21,18.1
2025-10-30T20:42:21,11.99652721050498,-23.601264326114745,,,38.02,183.18,0.16,0.21,54.37,102.79,71,5.3,27.47
2025-10-30T20:42:20,56.176462854664834,118.30325526744554,RU,Novaya Chara,0.5,0.5,0.05,0.0,44.67,119.62,96,1.6,-16.74
2025-10-30T20:42:19,6.266055009745315,-145.53514104069478,,,1.62,7.55,0.01,0.13,29.22,79.57,78,5.3,26.47
2025-10-30T20:42:18,5.716216377257993,-27.093559523649674,,,0.5,1.08,0.18,0.06,32.16,106.52,73,3.37,27.58
2025-10-30T20:42:17,-52.4656735419424,86.80287221774262,,,1.0,2.47,0.01,0.13,38.42,65.75,92,9.89,3.33
2025-10-30T20:42:16,10.037123880041733,23.340209239283013,CF,Birao,11.48,24.87,0.03,0.01,16.49,92.99,36,1.74,24.46
2025-10-30T20:42:15,-43.951731702219234,77.02354463042843,,,3.66,7.98,0.02,0.15,46.65,64.32,92,11.17,11.06
2025-10-30T20:42:14,-47.260897030412465,176.15369019558648,,,0.55,2.3,0.0,0.08,48.15,66.73,70,12.85,6.95
2025-10-30T20:42:13,-24.469269802060964,-63.658348949785236,AR,Apolinario Saravia,1.08,1.79,0.13,0.09,45.75,80.27,37,2.58,25.11
2025-10-30T20:42:12,14.169505182990633,-96.7164216100692,,,4.96,18.45,0.14,0.7,84.38,102.06,69,8.27,28.41
2025-10-30T20:42:11,-31.858745677397543,-98.79016118443056,,,1.46,4.78,0.01,0.05,54.61,66.21,67,4.32,17.16
2025-10-30T20:42:09,12.441585270909982,-31.56079271640496,,,21.72,105.47,0.05,0.2,53.13,94.78,69,7.82,27.26
2025-10-30T20:42:08,-88.68128365536839,-65.10243201533174,,,0.0,0.0,0.0,0.0,0.0,0.0,90,5.95,-35.92
2025-10-30T20:42:07,7.778688224077484,56.11440677125003,,,2.71,7.69,0.04,0.14,49.77,99.9,68,4.3,26.09
2025-10-30T20:42:06,-72.282819036592,179.83208531658687,,,0.64,3.46,0.0,0.12,42.79,67.87,90,9.61,-10.92
2025-10-30T20:42:05,-61.68791202241196,118.88607154142261,,,0.57,0.57,0.01,0.03,26.9,65.94,99,1.27,-1.15
2025-10-30T20:42:04,-48.923195464043154,34.13331804369625,,,0.5,1.54,0.01,0.09,43.66,65.45,79,7.99,1.96
2025-10-30T20:42:03,-3.28632380205579,48.27233149680458,,,2.56,12.69,0.03,0.18,36.07,75.9,77,5.41,26.13
2025-10-30T20:42:02,59.614455893906495,99.55223427355833,RU,Zimov’ye Kezhemskoye,0.71,0.71,0.15,0.04,39.78,142.08,94,1.49,-9.02
2025-10-30T20:42:01,-88.29813559367591,109.55636080606388,,,0.0,0.0,0.0,0.0,0.0,0.0,92,7.02,-36.73
2025-10-30T20:42:00,-16.141408752112284,-14.506334436080778,,,1.12,4.49,0.03,0.06,47.88,68.96,73,7.41,20.83
2025-10-30T20:41:59,-75.7409194590966,-49.15313636336066,,,0.5,0.5,0.0,0.08,41.09,70.22,92,5.57,-10.65
2025-10-30T20:41:58,41.18252396136859,98.50114169517809,CN,Jinta,35.26,98.81,9.91,2.55,50.92,154.64,45,1.44,2.76
2025-10-30T20:41:57,-9.12236456819852,-169.18856629543924,,,1.36,3.56,0.02,0.08,48.38,77.72,78,7.34,27.54
2025-10-30T20:41:56,65.90413207289816,-132.75840236650356,,,0.5,0.5,0.07,0.01,76.59,88.95,79,1.7,-4.2
2025-10-30T20:41:55,-5.604733424457052,49.21589289078432,,,2.85,14.11,0.01,0.19,45.12,76.25,77,5.79,26.22
2025-10-30T20:41:54,15.823076535462675,-130.8176070992769,,,4.15,9.33,0.01,0.09,53.52,91.04,84,8.02,25.26
2025-10-30T20:41:53,-74.38194620718724,-9.574862235995482,,,0.5,0.5,0.0,0.0,33.85,54.0,86,6.13,-28.19
2025-10-30T20:41:52,-7.686808750272462,-72.74529201756867,BR,Recordação,0.5,0.5,0.01,0.0,5.83,107.8,89,2.57,25.97
2025-10-30T20:41:51,40.301535344653786,160.14005209102294,,,0.77,3.95,0.22,0.28,102.45,106.75,57,7.14,10.94
2025-10-30T20:41:50,57.51648122212893,32.78403989824338,RU,Demyansk,1.45,1.61,2.99,0.47,50.03,123.62,89,5.52,5.22
2025-10-30T20:41:49,-58.619056998947514,62.92569786801886,,,0.5,0.5,0.01,0.02,39.3,64.29,92,10.01,-0.71
2025-10-30T20:41:48,18.700616976897564,-163.25447705213418,,,1.42,5.78,0.01,0.06,58.28,84.25,78,8.4,26.58
2025-10-30T20:41:47,5.656134032449785,99.74125096079604,MY,Kampung Pokok Manggis,2.75,3.71,2.6,0.83,36.74,120.93,79,5.44,26.97
2025-10-30T20:41:45,-56.08349224592161,108.16728980133257,,,0.61,0.98,0.01,0.06,31.21,66.05,98,7.66,0.41
2025-10-30T20:41:44,30.25381754299808,-30.857415430753036,,,0.62,2.07,0.06,0.04,80.27,90.79,71,6.1,24.06
2025-10-30T20:41:43,10.214653005629941,-178.74877104478585,,,1.39,2.74,0.0,0.06,38.52,82.28,78,7.61,27.31
2025-10-30T20:41:42,-63.89853426225754,-6.700166924881557,,,0.5,0.5,0.0,0.09,40.6,66.63,97,4.05,-10.0
2025-10-30T20:41:41,-75.89208063449101,-66.70978114800386,,,0.5,0.5,0.0,0.01,35.74,70.42,94,5.3,-15.18
2025-10-30T20:41:40,-44.259043524075466,156.67459600180268,,,0.73,2.88,0.02,0.08,47.47,67.06,56,2.06,10.93
2025-10-30T20:41:39,2.954338295761346,28.15996498148263,CD,Isiro,1.02,1.67,0.1,0.02,1.23,90.34,100,0.83,18.91
2025-10-30T20:41:38,54.964349442938925,-128.85532449867225,CA,Cedarvale,0.55,1.91,0.26,0.16,79.8,92.66,83,1.61,6.1
2025-10-30T20:41:37,7.467621130538561,74.90651710187802,,,0.91,3.8,0.04,0.09,35.07,92.63,75,5.28,27.65
2025-10-30T20:41:36,-73.99137309308364,171.6601158184617,,,0.63,1.39,0.03,0.29,47.52,72.33,86,5.93,-12.3
2025-10-30T20:41:35,-71.60039020056412,99.82706218115584,,,0.5,0.5,0.0,0.0,35.97,52.08,80,10.58,-39.47
2025-10-30T20:41:34,77.20422080275316,-146.91748216986656,,,0.5,0.5,0.01,0.06,76.84,108.85,99,2.52,-19.82
2025-10-30T20:41:33,-62.91058664431931,122.55835250253614,,,0.55,0.78,0.01,0.07,31.89,65.84,99,1.94,-1.24
2025-10-30T20:41:32,16.187281293124926,158.7259210427551,,,2.48,6.32,0.02,0.1,75.69,86.37,69,8.59,28.76
2025-10-30T20:41:31,77.7084807327557,-106.2630265155938,CA,Isachsen,0.5,0.5,0.01,0.01,73.25,109.32,99,3.18,-14.44
2025-10-30T20:41:30,-75.31157985674723,-100.85286668490383,,,0.5,0.5,0.0,0.0,41.13,64.19,66,12.21,-14.33
2025-10-30T20:41:29,62.473872592402046,130.77492559293694,RU,Borogontsy,1.02,1.28,3.28,0.44,31.23,145.97,97,0.66,-14.72
