datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature
2025-12-02T13:42:16,64.45813832870653,-77.7213640341526,CA,Cape Dorset,0.5,0.5,0.0,0.01,84.05,114.81,85.0,2.05,-19.24
2025-12-02T13:42:14,63.33783838085069,159.8418525265027,RU,Evensk,0.5,0.5,0.05,0.03,81.7,139.33,61.0,1.29,-23.17
2025-12-02T13:42:12,56.85786449341808,-43.32448958349264,GL,Nanortalik,1.37,6.17,0.02,0.08,81.13,110.27,78.0,10.11,4.31
2025-12-02T13:42:09,4.061136050587223,-123.01328537659111,PF,Atuona,1.86,6.63,0.01,0.15,17.87,79.6,78.0,6.85,25.65
2025-12-02T13:42:07,61.8155221131232,-21.95922374913232,IS,Grindavik,0.59,2.34,0.03,0.06,93.75,112.83,67.0,4.38,6.45
2025-12-02T13:42:03,-80.12648905470829,143.26570845178293,AQ,McMurdo Station,0.5,0.5,0.0,0.0,22.66,51.62,99.0,1.83,-31.31
2025-12-02T13:41:59,-52.13519971837364,171.79826439833568,NZ,Papatowai,0.5,1.02,0.01,0.2,35.89,59.9,68.0,5.9,7.76
2025-12-02T13:41:56,1.529072188756615,-17.959299689780693,SL,Bonthe,1.85,6.3,0.0,0.07,28.85,94.73,80.0,4.18,25.52
2025-12-02T13:41:50,82.75107978564662,-53.11126004835599,GL,Upernavik,0.5,0.5,0.0,0.0,77.81,114.3,84.0,4.09,-27.73
2025-12-02T13:41:46,85.26882236578786,-105.81731417798696,CA,Gjoa Haven,0.53,0.61,0.0,0.14,75.14,124.27,95.0,5.64,-17.76
2025-12-02T13:41:39,-2.013762149363245,142.2046617114778,PG,Vanimo,0.74,0.79,0.1,0.03,5.66,129.84,76.0,4.85,28.23
2025-12-02T13:41:35,-74.95605864191333,4.991477847991945,SH,Edinburgh of the Seven Seas,0.5,0.5,0.0,0.0,21.74,47.57,78.0,2.91,-23.2
2025-12-02T13:41:32,-26.04216945234717,45.24622110476423,MG,Tsiombe,2.03,5.75,0.06,0.31,35.48,67.58,78.0,7.22,24.34
2025-12-02T13:41:30,-86.1791986226998,-136.67193032986214,NZ,Waitangi,0.5,0.5,0.0,0.0,27.99,48.21,93.0,2.53,-17.84
2025-12-02T13:41:28,88.23488236453878,-48.404022446539386,GL,Upernavik,0.91,1.41,0.02,0.23,73.7,126.03,95.0,6.91,-11.17
2025-12-02T13:41:24,77.35563397507502,-174.3461683678097,RU,Egvekinot,0.76,1.23,0.01,0.22,63.02,132.74,94.0,4.9,-25.69
2025-12-02T13:41:19,-56.65150869308366,44.86374518445572,TF,Port-aux-Francais,0.59,0.99,0.0,0.42,21.14,61.1,90.0,4.6,0.96
2025-12-02T13:41:17,-54.23045774761409,91.48466077560188,TF,Port-aux-Francais,0.5,0.5,0.01,0.14,26.37,59.9,77.0,5.26,3.42
