datetime,lat,lon,country,city,pm2_5,pm10,no2,so2,o3,co,humidity,wind_speed,temperature,pm10_class_predicted,pm10_high_probability,pm10_class_true
2025-10-30 20:40:19,42.45986192231803,18.418714810137143,ME,Igalo,6.13,11.42,1.53,1.73,87.8,96.25,59,4.12,18.03,1,0.5605132148560583,1
2025-10-30 20:40:16,34.71022035361105,-0.5768351625770265,DZ,Sidi Bel Abbès Province,2.47,6.82,2.58,0.81,51.41,91.24,81,1.4,14.53,0,0.25207155894893357,1
2025-10-30 20:40:11,47.05690553400319,110.90802381821942,MN,Bayan,1.11,4.09,1.08,2.86,77.2,106.45,77,3.28,-6.39,0,0.011180578888183908,0
2025-10-30 20:40:03,-18.75941104742178,46.0793537872666,MG,Tsiroanomandidy,7.06,15.58,0.26,0.11,41.01,103.23,77,2.5,22.15,0,0.4473246163654996,1
2025-10-30 20:40:01,54.9113351965664,-65.67348538659621,CA,Schefferville,1.48,1.53,0.23,0.01,69.75,102.16,84,2.66,5.51,0,0.1274535106695377,0
2025-10-30 20:40:00,49.417133833877415,-66.99354330420378,CA,Baie-Trinité,2.15,2.4,1.71,1.14,62.3,104.76,90,5.01,8.0,0,0.12596768285272814,0
2025-10-30 20:39:59,-44.32001693107454,-73.33014013412293,CL,Puerto Cisnes,1.0,1.27,0.01,0.06,35.47,64.08,91,8.55,9.83,1,0.6799670407362076,0
2025-10-30 20:39:58,-19.389856918733457,-174.52683916891283,TO,Pangai,3.4,17.83,0.01,0.22,49.58,74.98,77,8.23,25.17,1,0.9339848102355193,1
2025-10-30 20:39:57,65.20237953640597,61.905020043059096,RU,Verkhnyaya Inta,0.5,0.5,0.47,0.05,49.59,118.04,96,1.37,-13.63,0,0.010168604454320244,0
2025-10-30 20:39:46,22.025854455239624,-106.97962718509262,MX,Agua Verde,8.42,15.17,0.28,0.47,85.78,98.67,66,2.72,28.14,0,0.14267091878280183,1
2025-10-30 20:39:39,69.14332535433414,130.40876122717725,RU,Batagay-Alyta,0.5,0.5,0.02,0.0,53.72,128.92,93,2.19,-22.89,0,0.005818416406467521,0
2025-10-30 20:39:26,-26.87635256345878,29.494967045968963,ZA,Standerton,1.67,1.95,2.74,2.01,36.68,101.66,88,4.69,14.31,1,0.6351127844960043,0
2025-10-30 20:39:17,61.27774642873143,100.55488721514912,RU,Vanavara,0.54,0.54,0.05,0.01,58.55,118.71,100,1.2,-16.7,0,0.004796366991191302,0
2025-10-30 20:39:14,70.15119899627288,85.80815209519551,RU,Dudinka,0.5,2.12,0.2,0.16,66.31,109.31,98,2.72,-17.19,0,0.005818416406467521,0
2025-10-30 20:39:08,69.52304459342676,28.9602253357329,NO,Høybukt,0.5,0.59,0.67,0.0,31.7,130.84,87,1.73,1.67,0,0.09303461571099227,0
2025-10-30 20:39:04,62.1547357056495,11.235742608523536,NO,Tynset,0.5,0.55,0.6,0.05,57.26,104.74,93,3.96,-3.06,0,0.012329609901416946,0
2025-10-30 20:38:58,5.734853422110234,1.6704375730615195,TG,Aného,1.62,2.76,0.09,0.07,41.45,106.28,81,5.4,26.7,1,0.626472667605666,0
2025-10-30 20:38:47,15.694336582523306,-62.753474547755374,GP,Vieux-Habitants,2.03,4.89,1.33,0.32,43.98,122.87,71,3.85,28.78,0,0.10702532525223109,1
2025-10-30 20:38:44,62.69673178094118,160.1774641324164,RU,Evensk,0.59,2.92,0.03,0.06,74.53,108.29,78,2.01,-15.77,0,0.005626806826034271,0
2025-10-30 20:38:39,64.62365808230305,34.162201178877666,RU,Polovina,1.22,1.27,2.03,0.17,31.96,137.03,89,1.28,2.6,0,0.009382048347854293,0
2025-10-30 20:38:34,-27.990109029476663,120.81242226771955,AU,Leonora,0.5,0.95,0.16,0.23,36.76,67.77,32,3.55,15.89,0,0.2809325620034283,0
2025-10-30 20:38:21,19.301056920511044,-81.7833640713565,KY,West Bay,2.78,7.25,0.1,0.14,93.47,99.19,74,8.07,28.61,1,0.7384170357700759,1
2025-10-30 20:38:08,10.475552790850486,97.49365333635724,TH,Ranong,0.91,2.39,0.05,0.09,37.35,94.24,78,5.91,27.42,1,0.6193093055425641,0
2025-10-30 20:38:01,60.31483757500078,153.90223920606246,RU,Talaya,0.5,0.87,0.07,0.08,74.21,110.06,69,0.49,-14.14,0,0.0085368614174392,0
2025-10-30 20:37:53,9.438542195314229,126.74662245709708,PH,Cortes,6.14,6.4,1.24,0.25,3.89,154.1,72,1.74,28.62,0,0.07336171967136156,1
2025-10-30 20:37:24,-12.415789807325083,-71.47610958634715,PE,Cusco,2.63,2.86,2.64,0.75,27.48,119.47,94,1.22,18.46,0,0.33452274012136796,0
2025-10-30 20:37:10,65.20036149243535,-143.28634485340865,US,Woodchopper Creek,0.5,0.5,0.1,0.02,72.24,95.54,86,2.17,-6.36,0,0.012329609901416946,0
2025-10-30 20:37:07,44.211973804612825,-91.42053376233808,US,Arcadia,3.96,4.3,1.76,0.67,80.5,126.62,69,2.94,9.63,0,0.2655098508858658,1
2025-10-30 20:37:04,-16.302567159502388,-59.94465537177547,BO,Concepción,0.71,0.9,0.09,0.01,31.9,104.82,47,1.12,29.9,0,0.020601347563372393,0
2025-10-30 20:36:57,65.16262086545063,18.16649085548792,SE,Malå,0.5,0.5,0.59,0.03,54.41,116.5,95,1.61,1.71,0,0.09303461571099227,0
2025-10-30 20:36:53,78.591042004018,-106.88055451704676,CA,Isachsen,0.5,0.5,0.01,0.02,71.72,108.0,100,3.28,-17.32,0,0.005818416406467521,0
2025-10-30 20:36:46,34.76546230732819,-8.130585399554178,MA,Mohammedia,1.73,4.58,0.68,0.38,72.84,97.97,75,0.95,20.84,0,0.14305390859161746,1
2025-10-30 20:36:44,-7.344465652953147,-15.211047409302124,SH,Georgetown,2.1,9.79,0.04,0.13,62.93,77.27,74,8.02,23.28,1,0.9114008818238684,1
2025-10-30 20:36:35,43.31119870694002,-10.606770296648392,ES,Mugia,2.01,5.17,0.21,0.18,92.97,94.85,84,9.3,17.22,1,0.8724998657522969,1
2025-10-30 20:36:32,32.63503816779965,-82.85537299673062,US,East Dublin,1.73,1.85,1.65,0.18,54.55,143.29,74,3.6,13.97,0,0.4068919532415234,0
2025-10-30 20:36:30,48.08587278237647,-116.6091737923194,US,Sandpoint,1.4,2.73,0.96,0.24,83.92,107.3,76,1.65,5.23,0,0.09024847629914254,0
2025-10-30 20:36:10,66.78646813298778,-111.217627808855,CA,Lupin Mine,0.5,0.5,0.06,0.01,63.08,100.79,95,3.41,-8.06,0,0.012329609901416946,0
2025-10-30 20:36:05,64.35394079951985,19.95508877934799,SE,Vindeln,0.5,0.5,1.61,0.14,47.54,127.37,94,3.1,2.9,0,0.011377818349659386,0
2025-10-30 20:36:04,21.923578138546617,-73.25226858980619,BS,Inagua,4.84,7.42,0.96,1.99,50.05,120.91,80,6.11,27.88,0,0.4596692971074812,1
2025-10-30 20:36:00,49.03861884192125,-65.2333754483125,CA,Grande-Vallée,1.62,2.22,1.72,0.77,63.52,110.73,86,2.11,4.04,0,0.06749777482945418,0
2025-10-30 20:35:34,53.011562992949,131.57746712198923,RU,Radostnyy,1.62,1.74,1.15,0.63,52.85,123.99,95,1.7,-7.32,0,0.010629925982757313,0
2025-10-30 20:35:30,42.63315898603366,-5.814884782002508,ES,Llamas de la Ribera,1.28,2.0,1.72,0.17,63.14,94.69,88,2.57,10.61,0,0.35736423428362185,0
2025-10-30 20:35:29,61.74968720193448,-91.59626113219062,CA,Whale Cove,0.5,0.75,0.03,0.02,75.08,106.73,82,9.37,0.97,0,0.023383179982148058,0
2025-10-30 20:35:28,71.49724234630835,-43.92908014947531,GL,Greenland,0.5,0.5,0.01,0.0,59.71,87.84,93,5.71,-23.73,0,0.006071254244870169,0
2025-10-30 20:35:22,15.601016738951472,-85.68384044389421,HN,La Esperanza,1.79,2.04,1.05,0.1,34.5,140.13,95,0.4,24.84,0,0.07470197052872385,0
2025-10-30 20:35:15,36.24862193740108,94.59386580305836,CN,Da Juh,6.22,9.0,0.97,0.51,66.13,67.06,31,1.0,-0.17,0,0.013737270157550545,1
2025-10-30 20:35:12,49.154487131880586,109.40483526029982,MN,Eg,0.65,0.83,1.24,4.52,75.38,104.07,84,1.62,-6.67,0,0.010629925982757313,0
2025-10-30 20:35:10,69.39509910340385,178.40339479840827,RU,Leningradskiy,0.5,0.5,0.01,0.01,66.06,111.71,94,3.4,-13.74,0,0.012329609901416946,0
2025-10-30 20:35:08,69.08902031607738,20.68191981075236,NO,Hatteng,0.5,0.5,1.92,0.05,15.31,136.47,99,2.85,-1.71,0,0.012329609901416946,0
2025-10-30 20:35:02,-7.638539066301192,107.34364747991424,ID,Kertajadi,1.82,5.32,0.02,0.12,38.56,72.82,80,2.83,26.47,0,0.3850732855128389,1
2025-10-30 20:34:44,32.547759888263684,129.8610392897363,JP,Sembonyama,9.92,12.17,0.97,8.78,98.13,113.62,68,7.69,20.19,1,0.9325812826019803,1
2025-10-30 20:34:41,-8.324754964412946,-63.142928450726174,BR,Humaitá,0.81,0.9,0.46,0.06,21.17,139.64,74,1.45,26.2,0,0.31000444896089363,0
2025-10-30 20:34:34,-11.620250233926924,-65.63712835403183,BO,Riberalta,1.14,1.98,0.06,0.01,26.64,105.53,49,1.64,30.75,0,0.40334735142399547,0
2025-10-30 20:34:33,56.16228502129752,104.63058367943488,RU,Shestakovo,0.5,0.5,0.52,0.06,79.36,127.96,98,1.14,-4.36,0,0.009816466639605647,0
2025-10-30 20:34:22,48.47312110770776,84.16276050450136,KZ,Kurchum,7.73,14.55,1.19,0.53,45.63,123.26,54,1.63,2.48,0,0.01462936446287361,1
2025-10-30 20:34:19,48.49532593782337,-72.84064848114383,CA,Saint-Félicien,1.12,1.17,1.68,0.12,66.18,111.33,81,0.88,4.03,0,0.017117749780390507,0
2025-10-30 20:34:04,67.22454080984227,-136.3570394482926,CA,Fort McPherson,0.5,0.5,0.29,0.01,69.54,104.91,84,1.51,-10.63,0,0.010629925982757313,0
2025-10-30 20:34:02,57.09938127212666,-9.679139798149803,GB,Daliburgh,2.62,7.09,0.28,0.23,88.54,94.99,84,20.21,12.31,1,0.9134272152629703,1
2025-10-30 20:33:59,-31.98412538161645,130.08810973488977,AU,Eucla,1.65,6.99,0.06,0.17,46.48,66.28,72,5.87,15.71,1,0.7826682097886176,1
2025-10-30 20:33:58,32.83895986970617,31.88771695934247,EG,Ezbet el-Burg,4.49,10.7,0.21,0.28,91.75,94.67,74,4.91,22.92,1,0.794080724962339,1
2025-10-30 20:33:49,48.818840999964834,-64.79457096570081,CA,Gaspé,1.22,2.22,0.64,0.27,69.0,101.96,90,1.9,8.2,0,0.14061681398441078,0
2025-10-30 20:33:46,-6.864407496869077,-60.767697663650026,BR,Manicoré,1.8,1.83,0.35,0.01,16.15,138.32,57,0.99,29.53,0,0.025867853509234824,0
2025-10-30 20:33:36,46.3906839808476,116.52485775817183,MN,Yihe Ayl,3.9,14.36,0.59,0.17,79.74,99.97,73,2.73,-4.26,0,0.01076507239027624,1
2025-10-30 20:33:29,-9.779040149369948,-171.54025478303473,TK,Fale old settlement,1.17,3.12,0.02,0.09,36.65,72.54,76,6.48,27.67,1,0.6722532254488172,0
2025-10-30 20:33:27,8.394270324705957,121.77324730515976,PH,Gutalac,1.01,2.13,0.1,0.07,45.3,143.34,81,3.65,26.75,0,0.40683383571142206,0
2025-10-30 20:33:26,62.36230774059109,78.58215404634291,RU,Raduzhny,5.36,5.42,1.37,0.13,30.32,161.24,99,5.18,1.08,0,0.012443150377660143,1
2025-10-30 20:33:23,4.028547251643772,125.2688174428111,ID,Enunawira,1.52,2.61,0.1,0.06,37.89,112.54,75,5.35,28.38,0,0.45024954291266867,0
2025-10-30 20:33:12,45.92325972249611,79.5801520006666,KZ,Lepsy,7.38,12.94,1.0,0.98,75.38,109.2,72,2.95,7.75,0,0.09364809717811715,1
2025-10-30 20:33:10,-32.09185883540724,26.435344873370354,ZA,Whittlesea,2.49,4.56,1.93,0.85,46.36,97.89,87,1.44,14.09,0,0.3208471851707034,1
2025-10-30 20:33:09,35.6166044225525,23.90668451249581,GR,Agia Marina,3.49,6.52,0.46,0.86,101.63,96.43,56,1.46,21.11,0,0.2858958608493492,1
2025-10-30 20:33:08,66.02612771568784,91.07300663695509,RU,Turukhansk,0.5,0.5,1.18,0.42,46.38,119.78,100,0.74,-27.24,0,0.004629399152446971,0
2025-10-30 20:33:03,-14.93963188821921,136.83140509672182,AU,Alyangula,1.18,3.43,0.03,0.03,13.53,71.04,78,2.76,28.23,0,0.11374474521516466,0
2025-10-30 20:32:56,20.797749614434963,-97.12982761406246,MX,Cazones de Herrera,6.01,6.7,1.0,1.96,86.63,114.84,56,3.42,22.55,1,0.6428555328523105,1
2025-10-30 20:32:48,0.804810154502249,42.09272605992837,SO,Bu’aale,4.39,15.89,0.14,0.11,31.77,94.15,84,3.97,24.1,1,0.6802675221106462,1
2025-10-30 20:32:43,1.0944352086577993,27.30404972274229,CD,Wamba,0.5,0.55,0.02,0.01,1.36,78.41,100,0.49,19.8,0,0.20958144907025064,0
2025-10-30 20:32:42,37.0555631737469,91.91713775399823,CN,Duokake,3.12,4.86,0.03,0.05,59.04,61.19,34,2.74,-4.26,0,0.005314404661780343,1
2025-10-30 20:32:36,69.77289612713031,38.46901972761955,RU,Teribërka,0.5,1.23,0.26,0.09,56.77,115.93,66,6.72,3.88,0,0.02597355426278167,0
2025-10-30 20:32:30,-13.645805674237591,49.52012252813071,MG,Diana Region,2.43,4.49,0.51,0.06,19.04,88.75,92,1.2,15.9,0,0.40211947621817123,1
2025-10-30 20:32:29,69.28189448894202,-156.38538715935383,US,Atqasuk,0.55,1.01,0.14,0.03,68.24,104.63,96,3.1,-10.57,0,0.012329609901416946,0
2025-10-30 20:32:27,55.96153881649116,132.981735273752,RU,Khabarovsk Krai,0.5,0.5,0.17,0.05,61.74,116.66,96,1.73,-12.34,0,0.010629925982757313,0
2025-10-30 20:32:20,-42.14978107641074,143.64942103448976,AU,Strahan,1.54,2.41,0.58,0.3,58.84,68.05,83,5.38,11.88,1,0.5574422960867893,0
2025-10-30 20:32:09,67.49861620291486,-140.0372427115244,CA,Old Crow,0.5,0.5,0.11,0.01,67.83,101.64,91,1.65,-10.46,0,0.010629925982757313,0
2025-10-30 20:32:06,57.99557197599847,-132.45544784511253,CA,Fort Glenora,0.55,0.82,0.36,0.22,87.24,97.79,97,3.82,-2.68,0,0.012329609901416946,0
2025-10-30 20:31:58,5.492080081744291,18.21685253253048,CF,Ombella-M'Poko Prefecture,0.9,1.33,0.19,0.02,3.12,103.91,94,0.77,20.89,0,0.12758351494496892,0
2025-10-30 20:31:54,4.366079755753503,-68.09030331291122,VE,San Fernando de Atabapo,0.5,0.5,0.01,0.0,6.5,89.46,81,1.41,25.19,0,0.15952094317167845,0
2025-10-30 20:31:38,5.772134983730851,79.25195018531593,LK,Hikkaduwa,0.78,2.82,0.04,0.07,26.55,86.25,76,5.87,28.45,0,0.3064088705489295,0
2025-10-30 20:31:34,5.416649986894797,-4.82183907230899,CI,Toupah,2.14,3.36,0.16,0.13,42.36,84.21,96,2.1,23.77,0,0.4274302853113664,0
2025-10-30 20:31:29,36.61098028275698,-97.00109655465376,US,McCord,2.12,3.07,1.07,0.44,91.94,110.27,36,3.09,16.03,0,0.2214401216308093,0
2025-10-30 20:31:20,53.913740519168186,2.708366885870049,GB,Overstrand,1.34,4.71,1.89,1.02,83.29,104.52,71,8.23,12.0,1,0.6697699564652615,1
2025-10-30 20:31:14,-8.22883428073294,37.54238246610686,TZ,Morogoro,2.39,5.38,0.4,0.07,47.89,101.65,76,3.38,24.42,1,0.5371302719169565,1
2025-10-30 20:31:13,-18.940395847366204,33.59955261476543,MZ,Manica Province,3.08,5.67,0.57,0.2,34.07,122.17,77,4.05,21.48,1,0.6713725736443945,1
2025-10-30 20:30:58,31.89502269942024,-17.516988496437392,PT,Ribeira Brava,1.13,4.3,0.12,0.09,97.67,88.79,58,4.61,22.3,1,0.8179867293985374,1
2025-10-30 20:30:55,-32.8614072402595,-63.68597153536602,AR,General Deheza,5.2,8.2,0.43,0.13,67.87,100.29,31,5.85,24.35,1,0.557825751186901,1
2025-10-30 20:30:38,60.87820349676318,20.036562291470347,AX,Geta,2.34,2.39,2.42,0.38,60.05,124.71,88,9.74,8.49,0,0.4164975456183983,0
2025-10-30 20:30:36,51.558177830619485,51.23796396965676,KZ,Nizhne-Gremyachiy,2.29,2.35,0.65,0.06,38.52,128.2,82,2.66,4.8,0,0.10875661085555302,0
2025-10-30 20:30:30,61.58024304366617,45.10935331893171,RU,Mirnyy,0.57,0.57,1.08,0.05,37.27,127.81,95,2.43,2.57,0,0.011377818349659386,0
2025-10-30 20:30:21,-21.13757729107303,23.507700823842924,BW,Rakops,3.97,7.87,0.24,0.04,37.15,130.26,45,2.78,24.05,0,0.28245165650823917,1
2025-10-30 20:30:19,52.10081171872832,127.50144226049817,RU,Shimanovsk,0.56,0.58,2.39,1.16,52.6,125.21,92,2.2,-7.77,0,0.012329609901416946,0
2025-10-30 20:30:17,6.902183670532182,135.536486912989,PW,Melekeok Village,0.81,1.72,0.14,0.08,26.71,118.92,86,4.89,26.21,1,0.8353746800487536,0
2025-10-30 20:30:13,47.96698074358579,30.81187877277108,UA,Golta,9.22,11.86,1.94,0.71,81.08,139.85,90,5.53,11.03,1,0.5763095084459328,1
2025-10-30 20:30:10,21.70733781379721,-86.88170381603224,MX,Isla Mujeres,4.1,18.13,0.41,0.3,88.17,93.91,54,8.96,26.08,1,0.940349452015345,1
2025-10-30 20:30:03,-23.80976605709556,113.97697061955704,AU,Carnarvon,1.08,4.64,0.13,0.26,56.37,66.88,75,4.66,16.06,1,0.7429916519831304,1
2025-10-30 20:30:01,-13.521023586976495,131.63399786411895,AU,Adelaide River,1.84,2.25,0.03,0.01,18.92,102.22,85,1.43,25.93,0,0.34930187328468415,0
2025-10-30 20:29:59,15.391084876185973,-91.34689476114356,GT,Aguacatán,11.16,12.79,0.78,3.23,54.79,153.94,53,0.0,15.57,1,0.648638387796289,1
2025-10-30 20:29:50,7.890355261328807,-64.55173814081758,VE,Maripa,0.5,0.51,0.29,0.01,13.79,100.95,45,1.51,34.32,0,0.029714317163663878,0
2025-10-30 20:29:48,57.01041724628726,110.49849668396536,RU,Novyy Uoyan,0.5,0.5,0.47,0.03,56.89,127.2,95,2.7,-9.29,0,0.012329609901416946,0
2025-10-30 20:29:43,-47.09195414905222,-66.68998524220267,AR,Cañadón Seco,0.5,2.23,0.05,0.0,55.88,70.96,34,9.72,18.11,0,0.3864400534449712,0
2025-10-30 20:29:42,45.97716031788608,32.871502424468105,UA,Skadowsk,4.82,7.08,0.44,1.0,92.39,111.44,80,9.85,14.82,1,0.7683138788943874,1
2025-10-30 20:29:41,-27.333058522196616,-61.3203562102489,AR,General Pinedo,1.41,4.36,0.22,0.04,49.23,76.79,50,3.25,22.9,0,0.3559219640151003,1
2025-10-30 20:29:36,22.334667702413697,-71.20761470357351,TC,Turks and Caicos Islands,3.06,8.1,0.44,0.28,43.42,128.62,81,6.91,28.27,0,0.4143541992729066,1
2025-10-30 20:29:34,73.77258509663909,-77.00230482380593,CA,Pond Inlet,0.5,0.5,0.06,0.02,67.33,108.27,78,4.42,-3.56,0,0.011180578888183908,0
2025-10-30 20:29:23,-34.750098422628504,-66.74828416530065,AR,Bowen,2.92,8.27,0.2,0.16,73.33,84.27,22,7.05,26.79,0,0.42147714724767776,1
2025-10-30 20:29:22,-2.992761937983957,13.782716060203626,CG,Lékoumou Department,4.51,9.29,0.72,0.09,38.94,114.9,98,0.6,21.44,0,0.11466465059158085,1
2025-10-30 20:29:19,63.61531347911952,37.466626596074434,RU,Novaya Derevnya,1.15,1.21,1.19,0.03,23.95,126.39,90,0.18,3.33,0,0.024383572520469115,0
2025-10-30 20:29:12,50.35743158674839,-75.00789930694928,CA,Chapais,0.95,1.04,0.38,0.12,45.48,104.94,61,1.83,6.71,0,0.07913224565302959,0
2025-10-30 20:29:11,28.48445200009417,99.09702542290596,CN,Shengping,3.06,3.28,0.55,0.09,35.31,101.49,97,1.97,6.59,0,0.1885323411090844,0
2025-10-30 20:29:02,32.00873761649896,133.89109043744526,JP,Nakamura,2.79,5.68,0.81,0.32,96.34,111.94,80,13.23,22.64,1,0.8890121669043219,1
2025-10-30 20:28:55,7.6516410029954045,134.46877669404137,PW,Ngardmau,0.5,0.96,0.11,0.05,22.03,105.71,70,2.69,28.15,0,0.137752336902435,0
2025-10-30 20:28:52,-19.812440919976524,-175.63154838837823,TO,Tonga,2.81,12.42,0.04,0.23,45.7,72.88,81,7.14,24.86,1,0.8948579512103344,1
2025-10-30 20:28:46,60.85628186077665,164.50461587148203,RU,Tilichiki,1.14,3.28,0.06,0.03,59.96,108.35,96,1.6,-8.48,0,0.010629925982757313,0
2025-10-30 20:28:25,21.26425448282745,87.87582257730861,IN,Digha,2.84,6.01,0.14,0.17,55.62,124.17,74,5.29,28.77,0,0.16385912651662002,1
2025-10-30 20:27:59,-13.775391393305014,166.1648007596919,VU,Torba Province,2.14,7.07,0.03,0.16,18.76,70.22,82,8.75,27.5,1,0.7586517409962992,1
2025-10-30 20:27:58,-31.90559357369873,-68.68111887179786,AR,Departamento de Pocito,8.71,12.35,0.28,1.34,88.37,92.44,25,2.98,21.7,0,0.26549844443863313,1
2025-10-30 20:27:54,23.81243574458836,101.6222455327349,CN,Lianzhu,9.34,11.34,2.05,1.25,6.75,112.83,85,1.08,9.42,0,0.15298366781969208,1
2025-10-30 20:27:52,55.13662413361766,-160.54233984690765,US,Sand Point,0.5,2.08,0.23,0.28,79.45,97.03,81,9.26,3.0,0,0.02159675981126985,0
2025-10-30 20:27:49,-27.9087929217744,22.841949340969222,ZA,Sishen,2.33,5.53,0.26,0.06,64.46,133.87,28,3.11,25.48,0,0.31170459873782635,1
2025-10-30 20:27:44,34.07582897044878,137.32801219280265,JP,Toba,2.22,9.49,0.46,0.35,102.21,104.41,76,10.79,19.98,1,0.9372675160164241,1
2025-10-30 20:27:41,38.4894551110585,-96.35954768332574,US,Emporia,1.8,2.11,0.89,0.28,85.73,112.39,44,4.91,14.79,0,0.20323382938333254,0
2025-10-30 20:27:33,9.604055002799129,151.0544746401846,FM,Onou,0.5,0.73,0.1,0.06,29.75,81.4,76,2.49,28.17,0,0.10937961394267227,0
2025-10-30 20:27:32,62.42899281839999,-94.416113668789,CA,Whale Cove,0.5,0.5,0.03,0.01,79.95,104.48,94,3.88,-6.68,0,0.012329609901416946,0
2025-10-30 20:27:26,71.91570859149502,25.50310448045022,NO,Nordmannset,0.5,2.32,0.62,0.08,40.56,121.71,72,9.05,5.74,0,0.2277020893011967,0
2025-10-30 20:27:13,-6.062537699976289,-79.53976924330982,PE,Motupe,5.49,15.72,0.16,0.28,53.48,74.04,54,3.68,23.97,1,0.5811532737269056,1
2025-10-30 20:27:11,61.71529479308148,-7.384306758092265,FO,Hamar,1.51,5.81,0.24,0.22,78.54,100.88,75,16.4,8.64,1,0.729878437569438,1
2025-10-30 20:27:09,56.04368502180711,-152.52054643478525,US,Uhaiak (historical),0.5,0.54,0.25,0.22,82.23,97.82,76,7.77,7.21,0,0.0995228868050222,0
2025-10-30 20:27:02,6.068100415701935,28.774926393483383,SS,Medingbor,3.73,6.73,0.89,0.07,6.98,113.18,91,1.33,20.99,0,0.18876366521070528,1
2025-10-30 20:27:01,31.37545815034153,-101.66289746246684,US,Big Lake,2.6,8.04,0.33,0.22,97.81,94.88,18,5.71,21.11,1,0.5899636547402287,1
2025-10-30 20:26:55,-25.56656077507415,22.649466594051205,BW,Tshabong,2.01,3.86,0.43,0.03,46.62,147.07,33,7.2,27.9,0,0.3147794070717752,0
2025-10-30 20:26:36,69.61707596112075,61.71797907931071,RU,Rudnik,0.5,1.11,0.33,0.11,73.36,117.17,78,7.65,-7.11,0,0.011229703035154802,0
2025-10-30 20:26:24,63.99679796306612,168.51506271110964,RU,Yagodnoye,0.63,2.11,0.02,0.03,53.74,113.77,69,1.89,-19.37,0,0.004748288732912843,0
2025-10-30 20:26:22,52.51087745007504,2.2031594409106674,GB,Lowestoft,1.26,3.67,2.67,0.89,83.67,109.18,75,10.47,10.41,1,0.8256746655298957,0
2025-10-30 20:26:18,62.201847987089565,61.56648696315327,RU,Khulimsunt,1.17,1.2,1.47,0.03,21.83,130.56,95,1.76,3.15,0,0.023361005215120238,0
2025-10-30 20:26:13,-15.63865896055087,-151.84925633242227,PF,Faanui,1.16,4.03,0.07,0.1,30.28,73.06,76,8.99,26.58,1,0.9261578874961882,0
2025-10-30 20:26:10,54.23525221090571,-8.016633271825867,IE,Dowra,1.27,1.48,1.01,0.3,86.16,96.77,93,4.23,10.16,0,0.3329876859246758,0
2025-10-30 20:26:04,70.2834976169083,172.1578656706332,RU,Pevek,0.5,0.79,0.13,0.17,67.35,116.32,92,5.33,-13.35,0,0.012525528915284747,0
2025-10-30 20:25:57,57.3581345410897,-104.5536447810052,CA,Southend Reindeer,0.5,0.5,0.05,0.01,53.55,103.73,72,2.33,1.51,0,0.010374421534369512,0
2025-10-30 20:25:55,59.05418165873667,-67.04319822991717,CA,Kangiqsualujjuaq,1.43,2.54,0.08,0.05,60.98,98.22,87,4.9,2.51,0,0.01148269590167634,0
2025-10-30 20:25:48,57.87345745414856,14.247152445746394,SE,Kaxholmen,0.5,0.61,2.68,0.38,47.7,119.96,87,6.69,6.9,0,0.15427231218685383,0
2025-10-30 20:25:46,63.726551792798745,-48.96870140588646,GL,Sermersooq,0.5,0.5,0.08,0.03,89.85,99.75,92,3.6,-19.36,0,0.005818416406467521,0
2025-10-30 20:25:41,2.146433245676562,122.87264564845871,ID,Boroko,2.77,3.69,1.18,0.19,28.84,144.43,73,2.81,28.68,0,0.09449182611287017,0
2025-10-30 20:25:36,67.2974704796273,-132.3262831969245,CA,Tsiigehtchic,0.5,0.53,0.06,0.0,61.78,104.81,95,2.2,-7.33,0,0.012329609901416946,0
2025-10-30 20:25:29,54.83685134916843,103.2274983285016,RU,Ust'-Uda,0.5,0.5,0.15,0.16,97.45,105.57,98,2.72,-0.05,0,0.012329609901416946,0
2025-10-30 20:25:28,49.7030478298112,-96.88160055858482,CA,Dufresne,0.56,0.63,1.38,0.35,73.07,116.3,83,1.79,5.54,0,0.12665397816659488,0
2025-10-30 20:25:17,-45.03139424247147,167.06583958381884,NZ,Te Anau,1.0,3.38,0.01,0.1,54.99,66.44,71,5.87,8.66,0,0.11725188759938716,0
2025-10-30 20:24:51,51.102866916719705,31.72299347033132,UA,Khomyne,5.02,6.47,1.86,1.43,78.11,126.84,71,7.85,10.09,0,0.3945200614533958,1
2025-10-30 20:24:47,50.26202806343238,-93.132863304922,CA,Ear Falls,0.5,0.56,0.56,0.14,65.58,108.48,59,1.7,6.71,0,0.0715341702166253,0
2025-10-30 20:24:43,67.86580949252235,23.694274869087167,FI,Muonio,0.5,0.65,1.26,0.13,51.6,124.64,98,1.93,1.99,0,0.011377818349659386,0
2025-10-30 20:24:22,54.14953586000834,-165.96623566394427,US,Akutan,0.68,3.19,0.13,0.25,87.31,99.81,63,15.62,-1.46,1,0.695848321874926,0
2025-10-30 20:24:16,35.21987777173841,-79.98853473476807,US,Mount Gilead,1.09,1.31,1.98,0.38,55.7,138.4,58,5.38,17.84,1,0.7003099812412107,0
2025-10-30 20:24:10,-1.3559552195565343,13.927937639921424,GA,Lékoni,1.9,2.15,0.02,0.01,3.96,77.87,94,1.42,22.19,0,0.1564310002229778,0
2025-10-30 20:24:09,63.59960779506153,33.144906577930726,RU,Segezha,0.62,0.64,2.71,0.11,28.78,127.6,92,0.9,1.96,0,0.009056899667595047,0
